algorithm_accepted_steps,algorithm_converged,algorithm_final_damping,algorithm_final_innovation_norm,algorithm_iteration_count,algorithm_iteration_limit_reached,algorithm_jacobian_rank,algorithm_numerical_failure,algorithm_pi_shape,algorithm_posterior_covariance_trace,algorithm_process_noise_std_km,algorithm_reference_satellite_clock_in_state,algorithm_residual_norm,algorithm_stage,algorithm_state_dim,algorithm_status,algorithm_step_norm,algorithm_theta_dim,algorithm_truth_centered_initialization,algorithm_update_completed,algorithm_upstream_status,algorithm_upstream_success,algorithm_uses_innovation_z_minus_h_pred,baseline_id,baseline_label,baseline_observability_condition_number,baseline_observability_is_full_rank,baseline_observability_measurement_count,baseline_observability_nullity,baseline_observability_rank,baseline_observability_records,baseline_observability_reportable,baseline_observability_scope,baseline_observability_state_dim,case_index,clock_std_ns,cost,estimator_mode,figure_id,full_jcls_scenario_condition_number,full_jcls_scenario_crlb_status,full_jcls_scenario_fim_nullity,full_jcls_scenario_fim_rank,full_jcls_scenario_is_full_rank,full_jcls_scenario_measurement_count,full_jcls_scenario_parameter_dim,nfev,num_satellites,num_users,parameter_dim,position_error_mean_m,position_error_median_m,position_error_rmse_m,range_std_dev_km,rank_metadata_note,rank_metadata_scope,series_value,success,sync_error_mean_s,trial,trial_seed,x_value
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,42.051211160206144,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.051211160206144}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.03120632377896}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.007625214559695}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,,8,3,19,111.91342933417339,110.98083969872654,111.92200643147828,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,5.876515490149649e-08,2,20295372,100.0
6,True,0.00013717421124828533,,8,False,19,False,,,1e-05,False,3.461441540220362,step2_joint_lm_jcls,,converged,3.602120190257877e-09,,False,,,,,coarse_jcls,Coarse JCLS,20823204473.38186,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,8,8,3,19,3770.153867530285,3770.1263136537423,3770.153867848199,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.8567849611195648e-06,2,20295372,100.0
,True,,51.57174186679361,5,,19,False,"[19, 19]",0.016014813506574292,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",20823175391.29131,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823212082.410458,finite_crlb,0,19,True,150,19,5,8,3,19,2716.2566726076784,2716.243708449203,2716.2566726753817,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.631447769103978e-06,2,20295372,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,42.051211160206144,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.051211160206144}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.03120632377896}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.007625214559695}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,,8,3,19,111.44091871567734,110.44150075614282,111.45102637202554,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,5.876515490149649e-08,3,20303291,100.0
7,True,4572.473708276178,,17,False,19,False,,,1e-05,False,3.5426165885577263,step2_joint_lm_jcls,,converged,3.4141438421855615e-13,,False,,,,,coarse_jcls,Coarse JCLS,20823204473.38186,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,17,8,3,19,5666.147375652766,5666.142389940745,5666.147377545135,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,4.450711235643827e-06,3,20303291,100.0
,True,,14.14288787787522,5,,19,False,"[19, 19]",0.05258579961738947,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",20823175391.29131,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823212082.410458,finite_crlb,0,19,True,150,19,5,8,3,19,5821.897917203295,5821.843880431673,5821.897918234317,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,4.432735536057674e-06,3,20303291,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,42.051211160206144,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.051211160206144}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.03120632377896}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.007625214559695}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,,8,3,19,112.0060871837715,111.29114457009,112.01362349621154,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,5.876515490149649e-08,4,20311210,100.0
6,True,1371742112.4828537,,21,False,19,False,,,1e-05,False,2.9099133436095146,step2_joint_lm_jcls,,converged,4.1530329389876805e-14,,False,,,,,coarse_jcls,Coarse JCLS,20823204473.38186,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,21,8,3,19,3230.5934305472906,3230.6156361733265,3230.5934362698863,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.2994962182003748e-06,4,20311210,100.0
,True,,7.975584014666935,5,,19,False,"[19, 19]",0.07142252498840677,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",20823175391.29131,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823212082.410458,finite_crlb,0,19,True,150,19,5,8,3,19,2829.789809450121,2829.825863318539,2829.789810044608,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.279706224735379e-06,4,20311210,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,42.051211160206144,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.051211160206144}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.03120632377896}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.007625214559695}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,,8,3,19,112.00931423377762,111.31781018792533,112.01380250018346,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,5.876515490149649e-08,5,20319129,100.0
6,True,137174.21124828528,,17,False,19,False,,,1e-05,False,3.6947257292231077,step2_joint_lm_jcls,,converged,6.035967458539049e-13,,False,,,,,coarse_jcls,Coarse JCLS,20823204473.38186,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,17,8,3,19,2447.9681737336323,2448.0999634774457,2447.968207347577,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.950602785911996e-06,5,20319129,100.0
,True,,7.813820048239441,5,,19,False,"[19, 19]",0.10690915944778409,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",20823175391.29131,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823212082.410458,finite_crlb,0,19,True,150,19,5,8,3,19,2235.6413905332925,2235.7807396568646,2235.64140594958,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.5003977164260945e-06,5,20319129,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,42.051211160206144,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.051211160206144}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.03120632377896}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.007625214559695}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,,8,3,19,112.14800355260184,111.42166762188344,112.15979949816237,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,5.876515490149649e-08,6,20327048,100.0
6,True,137174211248.2853,,23,False,19,False,,,1e-05,False,2.7434496678529845,step2_joint_lm_jcls,,converged,2.285937658562596e-16,,False,,,,,coarse_jcls,Coarse JCLS,20823204473.38186,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,23,8,3,19,1284.0767200212488,1284.0340207838929,1284.0767317723114,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,6.948262975628227e-07,6,20327048,100.0
,True,,5.767802100782622,5,,19,False,"[19, 19]",0.09994226507061421,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",20823175391.29131,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823212082.410458,finite_crlb,0,19,True,150,19,5,8,3,19,1008.7028006198385,1008.6678381436623,1008.7028052424931,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,5.775352685130683e-07,6,20327048,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,42.051211160206144,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.051211160206144}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.03120632377896}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 42.007625214559695}]",True,without_cooperation_independent_dl_position_blocks,9,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,,8,3,19,111.84565914114614,110.95613624797765,111.8557173806426,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,5.876515490149649e-08,7,20334967,100.0
6,True,0.013717421124828535,,10,False,19,False,,,1e-05,False,1.5389535711481046,step2_joint_lm_jcls,,converged,6.606026740359573e-10,,False,,,,,coarse_jcls,Coarse JCLS,20823204473.38186,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823231513.16761,finite_crlb,0,19,True,30,19,10,8,3,19,1179.9022522549792,1179.9111821668612,1179.902252420168,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,6.5085236177651e-07,7,20334967,100.0
,True,,9.121241991195642,5,,19,False,"[19, 19]",0.05166544870201034,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",20823175391.29131,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,1,100.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,20823212082.410458,finite_crlb,0,19,True,150,19,5,8,3,19,725.135457349956,725.1038571443478,725.1354598251472,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,4.1783616760023757e-07,7,20334967,100.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.816295341514035,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.816295341514035}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.80031359794209}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.782691965850915}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,,8,3,19,542.139448266024,458.8639258425391,563.1838404088342,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.439341145292235e-07,0,20280543,1000.0
12,True,1.881676423158921e-05,,16,False,19,False,,,1e-05,False,3.240460709471513,step2_joint_lm_jcls,,converged,4.698574215111422e-09,,False,,,,,coarse_jcls,Coarse JCLS,406095023450.14417,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,16,8,3,19,1013.6325100661907,1013.7705343839756,1013.6325293742048,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.0628908426410172e-06,0,20280543,1000.0
,True,,8.592637867506866,5,,19,False,"[19, 19]",0.06460380380472247,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",406092002506.79254,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406091942813.16614,finite_crlb,0,19,True,150,19,5,8,3,19,1082.2410001573878,1082.313729818058,1082.2410067570681,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,9.779845815050502e-07,0,20280543,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.816295341514035,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.816295341514035}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.80031359794209}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.782691965850915}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,,8,3,19,542.1850990077334,459.47438712874896,563.2531122248619,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.439341145292235e-07,1,20288462,1000.0
12,True,1.8816764231589207e-05,,16,False,19,False,,,1e-05,False,3.7647006724819057,step2_joint_lm_jcls,,converged,5.498691352900635e-09,,False,,,,,coarse_jcls,Coarse JCLS,406095023450.14417,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,16,8,3,19,2457.706107593116,2457.4957617096184,2457.706131539696,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.4030790800214842e-06,1,20288462,1000.0
,True,,7.52225692849067,5,,19,False,"[19, 19]",0.11272335993088552,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",406092002506.79254,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406091942813.16614,finite_crlb,0,19,True,150,19,5,8,3,19,2255.376624821445,2255.349698892342,2255.376626060509,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,1.3074860433386947e-06,1,20288462,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.816295341514035,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.816295341514035}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.80031359794209}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.782691965850915}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,,8,3,19,542.4402369180588,459.69182268850403,563.4898709688954,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.439341145292235e-07,2,20296381,1000.0
10,False,16935087.808430288,,25,True,19,False,,,1e-05,False,4.6121820824216,step2_joint_lm_jcls,,updated_not_converged,2.2963270664414643e-06,,False,,,,,coarse_jcls,Coarse JCLS,406095023450.14417,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,25,8,3,19,3761.154475828276,3761.0117810404936,3761.154485250799,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,2.984343018127845e-06,2,20296381,1000.0
,False,,80.27410741848314,5,,19,False,"[19, 19]",0.013304205749411107,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",406092002506.79254,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406091942813.16614,finite_crlb,0,19,True,150,19,5,8,3,19,1513.6555965457217,1513.6557756034717,1513.6555965755215,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,1.3089686363024448e-06,2,20296381,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.816295341514035,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.816295341514035}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.80031359794209}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.782691965850915}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,,8,3,19,542.3517799163419,459.35613311493785,563.4042003031857,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.439341145292235e-07,3,20304300,1000.0
11,True,0.005645029269476763,,17,False,19,False,,,1e-05,False,2.8288756934525665,step2_joint_lm_jcls,,converged,5.137342609892378e-09,,False,,,,,coarse_jcls,Coarse JCLS,406095023450.14417,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,17,8,3,19,7642.555532759553,7642.5620328772375,7642.555533442247,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,4.067330110145405e-06,3,20304300,1000.0
,True,,2175.6404381757616,5,,19,False,"[19, 19]",0.0008909769361832952,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated,,19,False,True,converged,True,True,refined_jcls,"Refined JCLS, 0.5 s",406092002506.79254,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406091942813.16614,finite_crlb,0,19,True,150,19,5,8,3,19,5169.424622472991,5169.164930392417,5169.424646751134,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,2.573638470543807e-06,3,20304300,1000.0
,,,,,,,,,,1e-05,False,,step1_coarse_individual_dl_gn,,,,,False,,,,,without_cooperation,Without cooperation,35.816295341514035,True,24,0,9,"[{'user_id': 1, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.816295341514035}, {'user_id': 2, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.80031359794209}, {'user_id': 3, 'measurement_count': 8, 'state_dim': 3, 'rank': 3, 'nullity': 0, 'is_full_rank': True, 'condition_number': 35.782691965850915}]",True,without_cooperation_independent_dl_position_blocks,9,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,,8,3,19,542.2171319968983,459.62564780547524,563.3317372132216,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,True,7.439341145292235e-07,4,20312219,1000.0
11,False,564502.9269476762,,25,True,19,False,,,1e-05,False,3.9723860448364805,step2_joint_lm_jcls,,updated_not_converged,1.640357701156821e-08,,False,,,,,coarse_jcls,Coarse JCLS,406095023450.14417,True,30,0,19,,True,coarse_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406098012506.2961,finite_crlb,0,19,True,30,19,25,8,3,19,1892.8910137369876,1893.04323631,1892.8910573241983,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,1.5665517630649486e-06,4,20312219,1000.0
,False,,18.851954755001334,5,,19,False,"[19, 19]",0.028957107806888,1e-05,False,,step3_dynamic_sci_sfi_information_update,19,updated_upstream_not_converged,,19,False,True,updated_not_converged,False,True,refined_jcls,"Refined JCLS, 0.5 s",406092002506.79254,True,150,0,19,,True,refined_jcls_full_gauged_v24_theta,19,2,1000.0,,v24_three_stage_dynamic,fig6_localization_vs_clock_std_human_review,406091942813.16614,finite_crlb,0,19,True,150,19,5,8,3,19,1525.947826441862,1526.0163227350167,1525.9478394980679,,Rank diagnostics use the full gauged V24 theta and scenario links for the selected epoch count; they are not baseline-specific observability claims.,full_jcls_scenario_not_baseline_observability,clock_sweep,False,1.324765945363007e-06,4,20312219,1000.0
