all_full_rank,baseline_id,baseline_label,clock_std_ns,failure_rate,figure_id,max_condition_number,max_fim_nullity,mean,median,metric_field,min_fim_rank,num_satellites,num_users,rmse,series_value,standard_error,std,success_rate,trial_count,x_value
True,coarse_jcls,Coarse JCLS,1000.0,0.0,fig4_localization_vs_satellites_candidate,3.8104502621351936e+17,0,82.60398625944309,95.54220616599113,position_error_mean_m,7,4,1,85.2366001490866,1,14.86370510715625,25.744692434315628,1.0,3,4
True,coarse_jcls,Coarse JCLS,1000.0,1.0,fig4_localization_vs_satellites_candidate,1845776706569.0498,0,9454.577383340933,11015.310579000492,position_error_mean_m,15,4,3,10027.783178482325,3,2362.9856090411577,4092.811132413372,0.0,3,4
True,coarse_jcls,Coarse JCLS,1000.0,1.0,fig4_localization_vs_satellites_candidate,6011300846659.629,0,7550.055618364728,5092.60477214853,position_error_mean_m,23,4,5,8665.850600509708,5,3007.7921129919955,5209.648758307086,0.0,3,4
True,coarse_jcls,Coarse JCLS,1000.0,0.6666666666666667,fig4_localization_vs_satellites_candidate,3558977413688.9688,0,6457.442519284753,6248.74595592477,position_error_mean_m,31,4,7,7675.496145237678,7,2933.826612607827,5081.53675363445,0.3333333333333333,3,4
True,coarse_jcls,Coarse JCLS,1000.0,0.0,fig4_localization_vs_satellites_candidate,1.1071578352092136e+17,0,280.95616829829083,281.45172246546787,position_error_mean_m,11,8,1,281.2114647951132,1,8.471110533916791,14.6723938412758,1.0,3,8
True,coarse_jcls,Coarse JCLS,1000.0,0.0,fig4_localization_vs_satellites_candidate,148324175406.41736,0,3333.09244147595,3089.1506326640724,position_error_mean_m,19,8,3,3850.9025485353027,3,1363.8081270639907,2362.184967850183,1.0,3,8
True,coarse_jcls,Coarse JCLS,1000.0,0.33333333333333337,fig4_localization_vs_satellites_candidate,123111275394.85396,0,1410.0816765590055,1674.3673264893525,position_error_mean_m,27,8,5,1511.3074813756364,5,384.5256614938164,666.0179825213214,0.6666666666666666,3,8
True,coarse_jcls,Coarse JCLS,1000.0,0.0,fig4_localization_vs_satellites_candidate,2659986024213.531,0,2534.11314119613,2222.4780424674586,position_error_mean_m,35,8,7,2807.299254751952,7,854.1661704106378,1479.4592052577605,1.0,3,8
True,refined_jcls,"Refined JCLS, 0.5 s",1000.0,0.0,fig4_localization_vs_satellites_candidate,2.6797968991895693e+17,0,228.3702205337615,167.22073534618917,position_error_mean_m,7,4,1,261.62801229167576,1,90.2669906141065,156.34701398997544,1.0,3,4
True,refined_jcls,"Refined JCLS, 0.5 s",1000.0,1.0,fig4_localization_vs_satellites_candidate,1845603001828.0896,0,5864.463337805436,5399.801674405587,position_error_mean_m,15,4,3,5960.61589857731,3,753.9932525919971,1305.954622053453,0.0,3,4
True,refined_jcls,"Refined JCLS, 0.5 s",1000.0,0.6666666666666667,fig4_localization_vs_satellites_candidate,6013038477451.52,0,8328.836306038542,8097.774813958253,position_error_mean_m,23,4,5,8529.299393497085,5,1299.891136042554,2251.477491934131,0.3333333333333333,3,4
True,refined_jcls,"Refined JCLS, 0.5 s",1000.0,0.33333333333333337,fig4_localization_vs_satellites_candidate,3559017550558.8135,0,4216.834782160226,4323.832866234854,position_error_mean_m,31,4,7,4992.5223481407675,7,1889.918492508172,3273.4348511881344,0.6666666666666666,3,4
True,refined_jcls,"Refined JCLS, 0.5 s",1000.0,0.0,fig4_localization_vs_satellites_candidate,2.0337498758935593e+18,0,427.34311251283185,386.5047761297794,position_error_mean_m,11,8,1,432.5872444749325,1,47.48467263370432,82.24586558235133,1.0,3,8
True,refined_jcls,"Refined JCLS, 0.5 s",1000.0,0.0,fig4_localization_vs_satellites_candidate,148324059569.0246,0,1524.3038416837744,1599.9857304831485,position_error_mean_m,19,8,3,1553.9895684585165,3,213.75380359887555,370.23244814435157,1.0,3,8
True,refined_jcls,"Refined JCLS, 0.5 s",1000.0,0.0,fig4_localization_vs_satellites_candidate,123110988485.90234,0,750.8690410831408,877.0331651633721,position_error_mean_m,27,8,5,826.5490569655448,5,244.31437402813188,423.16490883611056,1.0,3,8
True,refined_jcls,"Refined JCLS, 0.5 s",1000.0,0.0,fig4_localization_vs_satellites_candidate,2660019822616.289,0,1682.4509018065346,1847.703460626697,position_error_mean_m,35,8,7,1769.1759767522535,7,386.8737518413919,670.0849943040841,1.0,3,8
True,without_cooperation,Without cooperation,1000.0,0.0,fig4_localization_vs_satellites_candidate,3.8104502621351936e+17,0,1265.1548739416069,1265.1927302410863,position_error_mean_m,7,4,1,1265.1549274316205,1,0.26014064031726564,0.45057680614300477,1.0,3,4
True,without_cooperation,Without cooperation,1000.0,0.0,fig4_localization_vs_satellites_candidate,1845776706569.0498,0,1742.1946035660037,1742.1083749386978,position_error_mean_m,15,4,3,1742.194618501683,3,0.16130982626863172,0.27939681485737883,1.0,3,4
True,without_cooperation,Without cooperation,1000.0,0.0,fig4_localization_vs_satellites_candidate,6011300846659.629,0,690.8525375172804,690.6194293868896,position_error_mean_m,23,4,5,690.8526306852475,5,0.2537032335966411,0.4394268906338977,1.0,3,4
True,without_cooperation,Without cooperation,1000.0,0.0,fig4_localization_vs_satellites_candidate,3558977413688.9688,0,2218.0592130473146,2217.959686350874,position_error_mean_m,31,4,7,2218.0592243890032,7,0.15860812594806592,0.27471733263533377,1.0,3,4
True,without_cooperation,Without cooperation,1000.0,0.0,fig4_localization_vs_satellites_candidate,1.1071578352092136e+17,0,1029.477588458093,1029.4320766429714,position_error_mean_m,11,8,1,1029.477595266929,1,0.08372301960451546,0.14501252371810594,1.0,3,8
True,without_cooperation,Without cooperation,1000.0,0.0,fig4_localization_vs_satellites_candidate,148324175406.41736,0,1837.929242366866,1837.973402744111,position_error_mean_m,19,8,3,1837.9292454876504,3,0.07573493790340191,0.13117676035676604,1.0,3,8
True,without_cooperation,Without cooperation,1000.0,0.0,fig4_localization_vs_satellites_candidate,123111275394.85396,0,357.9325241841887,357.99470205804226,position_error_mean_m,27,8,5,357.93254342932227,5,0.08299674336278229,0.1437545763670939,1.0,3,8
True,without_cooperation,Without cooperation,1000.0,0.0,fig4_localization_vs_satellites_candidate,2659986024213.531,0,619.4182044819403,619.3948230792204,position_error_mean_m,35,8,7,619.4182223456605,7,0.10519084436092212,0.18219588692418723,1.0,3,8
